Celltype,Celltype_Str,Cytokine,Cytokine_Str,Gene,Avg_log2FC,FDR,Pct_Cytokine,Pct_PBS,__sheet__
B cell,B_cell,IL-36α,IL36a,Irf1,0.671115256335996,0.0263530990119672,0.284,0.105,B_cell
B cell,B_cell,IL-36α,IL36a,Tapbpl,0.661071605805392,0.034335894761332,0.176,0.056,B_cell
B cell,B_cell,IL-36α,IL36a,Gbp5,0.658659159284088,0.0102172097795237,0.135,0.029,B_cell
B cell,B_cell,IL-36α,IL36a,Socs1,0.624048119031569,4.26837321029729e-08,0.189,0.026,B_cell
B cell,B_cell,IL-36α,IL36a,Psmb9,0.583298487448715,0.0328488683269694,0.581,0.309,B_cell
B cell,B_cell,IL-36α,IL36a,Stat2,0.575925181748217,0.0351956064989348,0.189,0.056,B_cell
B cell,B_cell,IL-36α,IL36a,Ppp3ca,0.543671779945369,0.0011662625715404,0.608,0.288,B_cell
B cell,B_cell,IL-36α,IL36a,Eif3j1,0.523455420434373,0.00433987618593748,0.297,0.106,B_cell
B cell,B_cell,IL-36α,IL36a,Stat3,0.504222719506422,0.0206675329711019,0.378,0.151,B_cell
B cell,B_cell,IL-36α,IL36a,Hadhb,0.47398604304536,0.0488307249508034,0.243,0.098,B_cell
B cell,B_cell,IL-36α,IL36a,Tmsb10,0.440152821030115,0.00567610056876784,1.0,0.967,B_cell
B cell,B_cell,IL-36α,IL36a,Tlr7,0.427977980452202,0.0263530990119672,0.108,0.018,B_cell
B cell,B_cell,IL-36α,IL36a,Ldah,0.394926247731893,0.0380004480285953,0.189,0.069,B_cell
B cell,B_cell,IL-36α,IL36a,Tmco4,0.358708718790206,0.042670125985483,0.108,0.025,B_cell
B cell,B_cell,IL-36α,IL36a,H3f3a,-0.434616979368453,0.0366308124727788,0.986,0.993,B_cell
B cell,B_cell,IL-36α,IL36a,Klf2,-1.12015270257064,0.00423148109985499,0.689,0.774,B_cell
B cell,B_cell,IL-36Ra,IL36RA,Ly6a,0.870754296946417,6.24474475908937e-08,0.657,0.359,B_cell
B cell,B_cell,IL-36Ra,IL36RA,Plac8,0.538567900135039,0.00834088443451664,0.512,0.335,B_cell
B cell,B_cell,IL-36Ra,IL36RA,Ms4a4c,0.490490698511592,0.00520723105127684,0.613,0.405,B_cell
B cell,B_cell,IL-36Ra,IL36RA,H2-Q6,0.440196401171915,0.00743393968813906,0.46,0.257,B_cell
B cell,B_cell,IL-36Ra,IL36RA,Xaf1,0.409991444295074,0.000648339247758506,0.157,0.05,B_cell
B cell,B_cell,IL-36Ra,IL36RA,Irf7,0.40443484811763,0.0347138523449181,0.137,0.049,B_cell
B cell,B_cell,IL-36Ra,IL36RA,H2-T22,0.401055444395071,0.00237386480722573,0.315,0.166,B_cell
B cell,B_cell,IL-36Ra,IL36RA,Atraid,0.390126927251314,0.00435176294221488,0.194,0.086,B_cell
B cell,B_cell,IL-36Ra,IL36RA,Psmb9,0.348851839340276,0.046600405443941,0.488,0.309,B_cell
B cell,B_cell,IL-36Ra,IL36RA,Uba52,-0.727182416723109,0.00435176294221488,0.48,0.588,B_cell
B cell,B_cell,IL-36Ra,IL36RA,Klf2,-0.799847645053156,0.000450418966545786,0.722,0.774,B_cell
B cell,B_cell,IL-36Ra,IL36RA,Fosb,-0.829775948555181,0.00787257244725599,0.048,0.162,B_cell
B cell,B_cell,IL-36Ra,IL36RA,Jun,-0.850897204870654,0.00350967208858804,0.254,0.391,B_cell
B cell,B_cell,IL-36Ra,IL36RA,Tsc22d3,-0.896681103934438,0.0427622604812343,0.226,0.38,B_cell
B cell,B_cell,IL-36Ra,IL36RA,Hist1h1c,-0.908482223324638,0.00272862368691888,0.145,0.295,B_cell
B cell,B_cell,IL-36Ra,IL36RA,Fos,-1.27602912579294,0.000511216719482224,0.129,0.295,B_cell
B cell,B_cell,IL-2,IL2,Serpina3g,1.65808022077284,8.07855343044486e-10,0.344,0.048,B_cell
B cell,B_cell,IL-2,IL2,Irgm1,1.59595233987551,8.17757970422232e-10,0.344,0.072,B_cell
B cell,B_cell,IL-2,IL2,Gbp7,1.56063378509779,1.35400471985866e-06,0.246,0.033,B_cell
B cell,B_cell,IL-2,IL2,Stat1,1.50659171191484,8.07855343044486e-10,0.607,0.215,B_cell
B cell,B_cell,IL-2,IL2,Socs1,1.32467462822614,5.58860137551831e-11,0.23,0.026,B_cell
B cell,B_cell,IL-2,IL2,Irf1,1.30619851160131,0.000447076172602744,0.328,0.105,B_cell
B cell,B_cell,IL-2,IL2,Tap1,1.29381852711316,0.000294498292063974,0.475,0.217,B_cell
B cell,B_cell,IL-2,IL2,Samhd1,1.19442392140764,6.46355850487173e-05,0.689,0.457,B_cell
B cell,B_cell,IL-2,IL2,Irf8,1.18108170683353,0.00165857501546138,0.705,0.512,B_cell
B cell,B_cell,IL-2,IL2,Lyar,0.947128092111193,0.0271073150841979,0.262,0.093,B_cell
B cell,B_cell,IL-2,IL2,Igtp,0.921674447382292,0.000947210835948985,0.23,0.055,B_cell
B cell,B_cell,IL-2,IL2,Gbp5,0.912003934534731,0.000515353959059192,0.164,0.029,B_cell
B cell,B_cell,IL-2,IL2,AU020206,0.707572955610276,0.0179643713955224,0.262,0.088,B_cell
B cell,B_cell,IL-2,IL2,Fbrsl1,0.566194285382667,0.0409433594794173,0.131,0.032,B_cell
B cell,B_cell,IL-2,IL2,Erap1,0.54269641885921,0.0428876417248932,0.148,0.053,B_cell
B cell,B_cell,IL-2,IL2,Fos,-1.77663331937688,0.0425103995360361,0.049,0.295,B_cell
B cell,B_cell,IL-4,IL4,Samsn1,2.65129779988211,2.86684896346264e-40,0.775,0.121,B_cell
B cell,B_cell,IL-4,IL4,Il4i1,2.47109709005184,6.9306835681457e-31,0.775,0.172,B_cell
B cell,B_cell,IL-4,IL4,Dock10,2.1839005899008,6.9306835681457e-31,0.915,0.302,B_cell
B cell,B_cell,IL-4,IL4,Ncl,1.97236978604447,3.67648895298023e-23,0.915,0.473,B_cell
B cell,B_cell,IL-4,IL4,Tmem123,1.85945974537382,7.6586262186988e-26,0.887,0.293,B_cell
B cell,B_cell,IL-4,IL4,Eif4a1,1.75068524426441,3.11133964582351e-20,0.901,0.4,B_cell
B cell,B_cell,IL-4,IL4,Sypl,1.72727773730971,1.37920492326345e-18,0.718,0.219,B_cell
B cell,B_cell,IL-4,IL4,Hspa5,1.6954892278577,2.50540238350466e-26,0.986,0.392,B_cell
B cell,B_cell,IL-4,IL4,Pkib,1.69457990912353,1.30005723406005e-21,0.662,0.131,B_cell
B cell,B_cell,IL-4,IL4,Nme1,1.6816590863495,4.23167125100957e-22,0.887,0.338,B_cell
B cell,B_cell,IL-4,IL4,Eif2s2,1.67196762904343,1.6989195328118e-19,0.887,0.354,B_cell
B cell,B_cell,IL-4,IL4,Cltc,1.6449598116815,5.07026032992538e-24,0.845,0.212,B_cell
B cell,B_cell,IL-4,IL4,Snx29,1.59636706252276,1.18744149410561e-12,0.549,0.152,B_cell
B cell,B_cell,IL-4,IL4,Ppp1r14b,1.56479103892051,3.03034523631581e-20,0.69,0.144,B_cell
B cell,B_cell,IL-4,IL4,Xbp1,1.54176416740173,6.66651530109319e-17,0.493,0.081,B_cell
B cell,B_cell,IL-4,IL4,St7,1.51711274959024,7.64737841274319e-37,0.437,0.013,B_cell
B cell,B_cell,IL-4,IL4,Manf,1.47056574062592,7.35035474588579e-18,0.732,0.218,B_cell
B cell,B_cell,IL-4,IL4,Rab35,1.39746407786631,4.13906872251948e-21,0.493,0.07,B_cell
B cell,B_cell,IL-4,IL4,Pa2g4,1.39090314640129,7.84463679034211e-18,0.592,0.125,B_cell
B cell,B_cell,IL-4,IL4,Gnl3,1.38139321677217,1.6024627647705e-17,0.634,0.142,B_cell
B cell,B_cell,IL-4,IL4,Pxk,1.3744601306769,4.79568922839952e-15,0.831,0.371,B_cell
B cell,B_cell,IL-4,IL4,Calr,1.3533891463072,3.01558313224268e-14,0.887,0.492,B_cell
B cell,B_cell,IL-4,IL4,Ranbp1,1.34310366300519,1.94187691544483e-17,0.746,0.224,B_cell
B cell,B_cell,IL-4,IL4,Npm1,1.33623525433406,5.12320771554136e-15,0.972,0.741,B_cell
B cell,B_cell,IL-4,IL4,Eif5a,1.31156229305901,3.20106700383711e-12,0.873,0.513,B_cell
B cell,B_cell,IL-4,IL4,Nars,1.30618787726727,2.23158185287862e-15,0.535,0.104,B_cell
B cell,B_cell,IL-4,IL4,Arap2,1.28894547605168,1.64363852936246e-17,0.577,0.11,B_cell
B cell,B_cell,IL-4,IL4,Fbl,1.28274053187563,5.37953288916298e-14,0.732,0.237,B_cell
B cell,B_cell,IL-4,IL4,Set,1.27871560546764,3.53782758150199e-16,0.915,0.47,B_cell
B cell,B_cell,IL-4,IL4,Cd83,1.27569299875633,5.14808734668529e-12,0.775,0.271,B_cell
B cell,B_cell,IL-4,IL4,Cycs,1.2727759602737,7.076031489613e-11,0.563,0.168,B_cell
B cell,B_cell,IL-4,IL4,Hsp90b1,1.23185277147586,8.11246493925664e-12,0.845,0.355,B_cell
B cell,B_cell,IL-4,IL4,Ddx21,1.21568061255743,2.36856137610436e-11,0.606,0.177,B_cell
B cell,B_cell,IL-4,IL4,Pdia3,1.19395987040583,2.80407112606616e-12,0.507,0.145,B_cell
B cell,B_cell,IL-4,IL4,Rbm3,1.19055414886155,1.71494983118835e-14,0.93,0.579,B_cell
B cell,B_cell,IL-4,IL4,Fkbp2,1.18012404700077,1.79747385043216e-15,0.507,0.097,B_cell
B cell,B_cell,IL-4,IL4,Gadd45g,1.1760254753191,3.58687554071375e-09,0.31,0.063,B_cell
B cell,B_cell,IL-4,IL4,Hsp90ab1,1.16963544391409,1.04576597405688e-17,1.0,0.831,B_cell
B cell,B_cell,IL-4,IL4,Pdia4,1.15536512343557,1.76579562139284e-13,0.479,0.095,B_cell
B cell,B_cell,IL-4,IL4,Mettl1,1.1496023094027,8.56211394139353e-19,0.394,0.048,B_cell
B cell,B_cell,IL-4,IL4,Cct3,1.14164819837294,1.42297706243301e-15,0.761,0.222,B_cell
B cell,B_cell,IL-4,IL4,Pdia6,1.13170275474444,1.57361301677318e-07,0.592,0.239,B_cell
B cell,B_cell,IL-4,IL4,Atp5g1,1.09159444716455,3.26063545339309e-12,0.775,0.337,B_cell
B cell,B_cell,IL-4,IL4,Syngr2,1.08543738898145,8.07494014075483e-08,0.507,0.163,B_cell
B cell,B_cell,IL-4,IL4,Sdc4,1.08418428279689,2.45622907647728e-09,0.648,0.244,B_cell
B cell,B_cell,IL-4,IL4,Cct8,1.07581020540371,3.84619390666635e-10,0.732,0.281,B_cell
B cell,B_cell,IL-4,IL4,Mif,1.07444956990602,2.25877834244413e-08,0.775,0.358,B_cell
B cell,B_cell,IL-4,IL4,Sdf2l1,1.07265307257886,2.56685975904742e-11,0.352,0.063,B_cell
B cell,B_cell,IL-4,IL4,Mrto4,1.06915510467646,3.2870373760383e-12,0.394,0.069,B_cell
B cell,B_cell,IL-4,IL4,Anp32b,1.06797450591405,2.16366418354799e-09,0.803,0.434,B_cell
B cell,B_cell,IL-4,IL4,H2-DMb1,1.06371061898051,4.22248643440283e-09,0.69,0.273,B_cell
B cell,B_cell,IL-4,IL4,Psme2,1.05625442609514,1.60229788541694e-10,0.761,0.274,B_cell
B cell,B_cell,IL-4,IL4,Zfp593,1.04633191829042,3.3507120275329e-19,0.408,0.062,B_cell
B cell,B_cell,IL-4,IL4,Ran,1.04621217349373,4.04140745690519e-12,0.859,0.389,B_cell
B cell,B_cell,IL-4,IL4,Lars,1.04589226983132,5.64369153266704e-09,0.338,0.063,B_cell
B cell,B_cell,IL-4,IL4,C1qbp,1.04097617620823,4.61502751145477e-11,0.592,0.179,B_cell
B cell,B_cell,IL-4,IL4,Nedd9,1.04073463372725,5.31489292070659e-08,0.563,0.203,B_cell
B cell,B_cell,IL-4,IL4,Srsf2,1.03737289017901,2.16366418354799e-09,0.718,0.284,B_cell
B cell,B_cell,IL-4,IL4,Nop58,1.03519210797236,9.62909412335369e-13,0.521,0.134,B_cell
B cell,B_cell,IL-4,IL4,Gars,0.996779012780233,6.71267376976073e-13,0.366,0.061,B_cell
B cell,B_cell,IL-4,IL4,Mthfd2,0.996768418153326,4.57946426447017e-14,0.296,0.036,B_cell
B cell,B_cell,IL-4,IL4,Gar1,0.993515542194493,1.20556897907636e-09,0.366,0.077,B_cell
B cell,B_cell,IL-4,IL4,Slc25a5,0.988920986901882,1.09493183588846e-07,0.803,0.442,B_cell
B cell,B_cell,IL-4,IL4,Srm,0.986380208765967,2.86887599975525e-15,0.366,0.06,B_cell
B cell,B_cell,IL-4,IL4,Hnrnpdl,0.985077413947319,5.20827837188468e-07,0.648,0.251,B_cell
B cell,B_cell,IL-4,IL4,Eif3c,0.980783845555105,5.64674424234709e-09,0.69,0.279,B_cell
B cell,B_cell,IL-4,IL4,Phgdh,0.971663750149464,0.00103093055908874,0.31,0.109,B_cell
B cell,B_cell,IL-4,IL4,Shmt2,0.967825340680644,1.29986316916102e-16,0.296,0.021,B_cell
B cell,B_cell,IL-4,IL4,Socs1,0.965357390540247,2.03474361598535e-15,0.254,0.026,B_cell
B cell,B_cell,IL-4,IL4,Cct5,0.964282734520942,8.4246445812253e-11,0.775,0.337,B_cell
B cell,B_cell,IL-4,IL4,Srsf6,0.961840093051897,5.22070714979251e-13,0.648,0.194,B_cell
B cell,B_cell,IL-4,IL4,H2-DMb2,0.957952041443911,5.76504790397525e-11,0.986,0.683,B_cell
B cell,B_cell,IL-4,IL4,Mybbp1a,0.950121904842822,6.32492381305541e-10,0.437,0.102,B_cell
B cell,B_cell,IL-4,IL4,Rasa2,0.947530006957816,1.5529487043259e-07,0.437,0.134,B_cell
B cell,B_cell,IL-4,IL4,Rsl1d1,0.9317901605818,2.13748599041367e-09,0.493,0.13,B_cell
B cell,B_cell,IL-4,IL4,Psma7,0.931482366211327,4.22248643440283e-09,0.761,0.336,B_cell
B cell,B_cell,IL-4,IL4,Vmp1,0.91965208022116,5.99184620769643e-12,0.451,0.104,B_cell
B cell,B_cell,IL-4,IL4,Ppa1,0.89766221268303,3.2870373760383e-12,0.366,0.064,B_cell
B cell,B_cell,IL-4,IL4,Snrpa,0.894727734687341,8.72842879003777e-11,0.394,0.084,B_cell
B cell,B_cell,IL-4,IL4,Aprt,0.89011227090711,9.9727644960331e-08,0.479,0.155,B_cell
B cell,B_cell,IL-4,IL4,Klhdc2,0.884889857566849,4.07917840256806e-06,0.183,0.037,B_cell
B cell,B_cell,IL-4,IL4,Ubtf,0.880592388304539,1.63603673540533e-07,0.549,0.205,B_cell
B cell,B_cell,IL-4,IL4,Xylt1,0.879022388037897,7.42898979837957e-14,0.38,0.061,B_cell
B cell,B_cell,IL-4,IL4,Bcar3,0.876674918964623,1.8036852038735e-11,0.38,0.074,B_cell
B cell,B_cell,IL-4,IL4,Prag1,0.86902340660806,1.47327577499199e-06,0.197,0.023,B_cell
B cell,B_cell,IL-4,IL4,Hnrnpa3,0.867437891185475,6.84338513571192e-07,0.831,0.45,B_cell
B cell,B_cell,IL-4,IL4,Serbp1,0.864421695270837,3.73252448657308e-07,0.887,0.545,B_cell
B cell,B_cell,IL-4,IL4,Hspd1,0.858480312681633,2.12708167717124e-07,0.549,0.2,B_cell
B cell,B_cell,IL-4,IL4,Timm8a1,0.857943164171898,1.8534928354642e-06,0.268,0.057,B_cell
B cell,B_cell,IL-4,IL4,Rrp9,0.857160715544364,4.52071651013079e-17,0.324,0.036,B_cell
B cell,B_cell,IL-4,IL4,Nolc1,0.85676988872608,2.16678422579352e-07,0.38,0.092,B_cell
B cell,B_cell,IL-4,IL4,Lmo2,0.854542816292641,6.23744911122537e-06,0.704,0.337,B_cell
B cell,B_cell,IL-4,IL4,Canx,0.85124424902097,5.92913536400163e-10,0.62,0.207,B_cell
B cell,B_cell,IL-4,IL4,Hspa9,0.850901361616639,7.28468791611194e-10,0.451,0.117,B_cell
B cell,B_cell,IL-4,IL4,Mrpl23,0.848168421321546,4.68908546035551e-06,0.577,0.264,B_cell
B cell,B_cell,IL-4,IL4,Gtpbp4,0.838860447301178,2.31284570087632e-08,0.451,0.133,B_cell
B cell,B_cell,IL-4,IL4,Iars,0.837521428112489,6.68883172229521e-11,0.296,0.048,B_cell
B cell,B_cell,IL-4,IL4,Ssrp1,0.829228512578319,4.25647919773051e-07,0.521,0.189,B_cell
B cell,B_cell,IL-4,IL4,Gspt1,0.824427653639013,3.75461633556994e-05,0.366,0.128,B_cell
B cell,B_cell,IL-4,IL4,H2-DMa,0.818697992433696,1.76379903100575e-08,0.93,0.636,B_cell
B cell,B_cell,IL-4,IL4,Tars,0.815406903464381,2.95369662411537e-10,0.268,0.035,B_cell
B cell,B_cell,IL-4,IL4,Nop14,0.81284584245771,4.68908546035551e-06,0.31,0.074,B_cell
B cell,B_cell,IL-4,IL4,Psme1,0.810981877792319,4.54076262709459e-08,0.873,0.506,B_cell
B cell,B_cell,IL-4,IL4,Cfl1,0.810925485354398,2.01735184984661e-11,0.972,0.789,B_cell
B cell,B_cell,IL-4,IL4,Fasn,0.810047716358233,1.51454561303731e-08,0.239,0.036,B_cell
B cell,B_cell,IL-4,IL4,Cct2,0.806805272202507,8.53884953736752e-05,0.634,0.32,B_cell
B cell,B_cell,IL-4,IL4,Ppia,0.806638105771374,1.00167066240789e-12,1.0,0.928,B_cell
B cell,B_cell,IL-4,IL4,Hsp90aa1,0.80568667651547,3.1408000327214e-08,0.915,0.536,B_cell
B cell,B_cell,IL-4,IL4,G3bp1,0.804226577865349,4.25499483725274e-07,0.69,0.28,B_cell
B cell,B_cell,IL-4,IL4,Snrpd3,0.80099448547761,1.7256860011871e-05,0.563,0.222,B_cell
B cell,B_cell,IL-4,IL4,Hspe1,0.799537060444137,2.26181203742038e-06,0.915,0.538,B_cell
B cell,B_cell,IL-4,IL4,Mdn1,0.798465232360635,5.80734730733786e-07,0.324,0.069,B_cell
B cell,B_cell,IL-4,IL4,Hnrnpd,0.795668472004465,2.12125258136355e-06,0.69,0.308,B_cell
B cell,B_cell,IL-4,IL4,Uqcc2,0.792107137978337,3.19735982051086e-08,0.493,0.146,B_cell
B cell,B_cell,IL-4,IL4,Atp5b,0.788797946979954,2.26181203742038e-06,0.789,0.453,B_cell
B cell,B_cell,IL-4,IL4,Ost4,0.787374435347306,3.4098077487775e-05,0.577,0.259,B_cell
B cell,B_cell,IL-4,IL4,Taf1d,0.787071980058704,8.88749114170983e-06,0.521,0.196,B_cell
B cell,B_cell,IL-4,IL4,Cox7b,0.786315175993045,6.75368935013002e-06,0.746,0.362,B_cell
B cell,B_cell,IL-4,IL4,Cdv3,0.778194399161625,5.71010513583329e-08,0.535,0.191,B_cell
B cell,B_cell,IL-4,IL4,Hnrnpab,0.778185293257092,1.89117829524719e-07,0.606,0.225,B_cell
B cell,B_cell,IL-4,IL4,Eif4g1,0.777958661225221,2.45480356768955e-05,0.465,0.168,B_cell
B cell,B_cell,IL-4,IL4,Snrpd1,0.777607884156183,0.000111458323102,0.549,0.228,B_cell
B cell,B_cell,IL-4,IL4,Impdh2,0.777337423552068,1.56416434696657e-06,0.465,0.168,B_cell
B cell,B_cell,IL-4,IL4,Hspa8,0.775788905042917,2.77938043822378e-06,0.972,0.791,B_cell
B cell,B_cell,IL-4,IL4,St13,0.773926776805428,7.16386063135176e-07,0.563,0.197,B_cell
B cell,B_cell,IL-4,IL4,Tmed8,0.77330351853616,1.71667601020634e-08,0.268,0.047,B_cell
B cell,B_cell,IL-4,IL4,Eif4a3,0.771818706547754,8.56981109531125e-07,0.465,0.141,B_cell
B cell,B_cell,IL-4,IL4,Ak2,0.768518759423232,1.11860791394717e-06,0.451,0.139,B_cell
B cell,B_cell,IL-4,IL4,Atp5o.1,0.767349404012874,4.53517289359156e-07,0.69,0.323,B_cell
B cell,B_cell,IL-4,IL4,Nhp2,0.766152179881913,2.16678422579352e-07,0.465,0.153,B_cell
B cell,B_cell,IL-4,IL4,Fubp1,0.763870074298122,0.000627604030458739,0.718,0.368,B_cell
B cell,B_cell,IL-4,IL4,Tomm40,0.761464018115785,5.84618213680062e-10,0.423,0.093,B_cell
B cell,B_cell,IL-4,IL4,Cars,0.757772449441312,2.6836472131404e-10,0.239,0.027,B_cell
B cell,B_cell,IL-4,IL4,Tmed5,0.757528855611801,7.59963481717079e-05,0.479,0.179,B_cell
B cell,B_cell,IL-4,IL4,Nop56,0.755152777447564,1.43136561134539e-05,0.437,0.151,B_cell
B cell,B_cell,IL-4,IL4,Gapvd1,0.753202142842939,1.66323415364836e-05,0.352,0.097,B_cell
B cell,B_cell,IL-4,IL4,Rrs1,0.752237775155877,1.71667601020634e-08,0.268,0.044,B_cell
B cell,B_cell,IL-4,IL4,Stap1,0.75178485099063,0.000544172501227346,0.775,0.561,B_cell
B cell,B_cell,IL-4,IL4,Nsun2,0.751650753403909,1.45284717780274e-05,0.282,0.074,B_cell
B cell,B_cell,IL-4,IL4,Ddx39,0.748327563352868,2.71337842399643e-05,0.507,0.19,B_cell
B cell,B_cell,IL-4,IL4,Ssb,0.746027735804842,3.63292921220023e-06,0.704,0.316,B_cell
B cell,B_cell,IL-4,IL4,Mif4gd,0.742661840260555,0.000365444052118982,0.648,0.31,B_cell
B cell,B_cell,IL-4,IL4,Rpf2,0.740300567398916,3.95334719048048e-08,0.282,0.06,B_cell
B cell,B_cell,IL-4,IL4,Lap3,0.739397832158644,6.28471749181438e-12,0.268,0.028,B_cell
B cell,B_cell,IL-4,IL4,Wdr43,0.738886126118359,0.000790262034042262,0.366,0.123,B_cell
B cell,B_cell,IL-4,IL4,Eif2s1,0.738457839932623,2.59228896342096e-07,0.479,0.151,B_cell
B cell,B_cell,IL-4,IL4,Ybx1,0.737869499676794,2.04261522418822e-05,0.873,0.59,B_cell
B cell,B_cell,IL-4,IL4,Dcun1d5,0.737298037930525,0.00014060792442228,0.394,0.134,B_cell
B cell,B_cell,IL-4,IL4,Hspa4,0.731591282719931,1.19469147545143e-06,0.479,0.174,B_cell
B cell,B_cell,IL-4,IL4,Ipo5,0.727539989660251,3.6086561032322e-08,0.239,0.04,B_cell
B cell,B_cell,IL-4,IL4,Sars,0.726624678299028,0.00269377630665177,0.408,0.16,B_cell
B cell,B_cell,IL-4,IL4,Eif1,0.726191318818799,4.99945989288471e-11,0.986,0.928,B_cell
B cell,B_cell,IL-4,IL4,Slc7a1,0.723307113976907,5.10232869815748e-09,0.239,0.041,B_cell
B cell,B_cell,IL-4,IL4,Srsf3,0.72160820130195,6.96403351618527e-06,0.859,0.501,B_cell
B cell,B_cell,IL-4,IL4,Drap1,0.721328463710937,1.15765608765938e-05,0.479,0.196,B_cell
B cell,B_cell,IL-4,IL4,Eprs,0.720337510000475,2.66224887160574e-05,0.38,0.116,B_cell
B cell,B_cell,IL-4,IL4,Clic4,0.719887929052249,1.26776389506724e-05,0.296,0.081,B_cell
B cell,B_cell,IL-4,IL4,Hyou1,0.717444988409799,8.50862744881459e-09,0.254,0.035,B_cell
B cell,B_cell,IL-4,IL4,Vars,0.715614036123255,0.00210687008514719,0.479,0.229,B_cell
B cell,B_cell,IL-4,IL4,Cox5a,0.712578063512918,3.4068669968168e-05,0.761,0.355,B_cell
B cell,B_cell,IL-4,IL4,Srsf7,0.710589667188563,0.00136942846457776,0.451,0.17,B_cell
B cell,B_cell,IL-4,IL4,Snrpe,0.708646164614491,2.69945760223555e-07,0.887,0.481,B_cell
B cell,B_cell,IL-4,IL4,Ebna1bp2,0.70763485364195,3.54614660907381e-05,0.423,0.138,B_cell
B cell,B_cell,IL-4,IL4,Npm3,0.70723197370585,0.00035565055402365,0.408,0.158,B_cell
B cell,B_cell,IL-4,IL4,Yrdc,0.705221535336953,1.66627363931925e-07,0.296,0.07,B_cell
B cell,B_cell,IL-4,IL4,Spcs2,0.702729974784581,4.07724219650149e-05,0.62,0.274,B_cell
B cell,B_cell,IL-4,IL4,Rrp15,0.697732096816891,4.63449543270074e-06,0.268,0.049,B_cell
B cell,B_cell,IL-4,IL4,Eif3b,0.696728533611562,1.48851514753605e-05,0.338,0.104,B_cell
B cell,B_cell,IL-4,IL4,Dctpp1,0.69667887944245,1.49975159644643e-07,0.296,0.063,B_cell
B cell,B_cell,IL-4,IL4,Srrm1,0.693799760719506,1.71929794007899e-05,0.563,0.229,B_cell
B cell,B_cell,IL-4,IL4,U2af1,0.690351432407734,7.351783326551e-07,0.577,0.217,B_cell
B cell,B_cell,IL-4,IL4,Eno1,0.690178548478998,2.97050897731152e-05,0.577,0.221,B_cell
B cell,B_cell,IL-4,IL4,Map4k1,0.689408665164631,1.38874315684939e-05,0.366,0.121,B_cell
B cell,B_cell,IL-4,IL4,Mphosph10,0.688760207295941,9.86044948994691e-06,0.366,0.106,B_cell
B cell,B_cell,IL-4,IL4,Rcc2,0.687738396981122,2.89410732404587e-05,0.465,0.158,B_cell
B cell,B_cell,IL-4,IL4,Erh,0.68609724663036,1.64483471583831e-06,0.366,0.093,B_cell
B cell,B_cell,IL-4,IL4,Ltv1,0.684701196959391,4.49505335781238e-05,0.211,0.047,B_cell
B cell,B_cell,IL-4,IL4,Pfn1,0.680026277687259,4.89769313830265e-09,1.0,0.894,B_cell
B cell,B_cell,IL-4,IL4,Lsg1,0.679559501556236,9.34086804138416e-06,0.296,0.078,B_cell
B cell,B_cell,IL-4,IL4,Ptma,0.677413349416282,8.89375131187294e-09,0.986,0.957,B_cell
B cell,B_cell,IL-4,IL4,Pum3,0.677231370126357,4.64233197617579e-09,0.296,0.058,B_cell
B cell,B_cell,IL-4,IL4,Psmb6,0.673912823236001,1.35849425068363e-05,0.563,0.26,B_cell
B cell,B_cell,IL-4,IL4,Mir142hg,0.672390546425939,0.0442683671001776,0.211,0.086,B_cell
B cell,B_cell,IL-4,IL4,Apex1,0.672070127882024,3.25721126170719e-06,0.282,0.06,B_cell
B cell,B_cell,IL-4,IL4,Caprin1,0.671798942174904,0.000163821117048204,0.465,0.194,B_cell
B cell,B_cell,IL-4,IL4,Fdps,0.670616564245287,1.56800150746805e-05,0.169,0.029,B_cell
B cell,B_cell,IL-4,IL4,Ddx50,0.668495656098096,5.12510568214113e-05,0.479,0.19,B_cell
B cell,B_cell,IL-4,IL4,Rad23a,0.667243812662891,3.63292921220023e-06,0.352,0.09,B_cell
B cell,B_cell,IL-4,IL4,Kcnq1ot1,0.66489641044366,0.000523097944591661,0.563,0.238,B_cell
B cell,B_cell,IL-4,IL4,Prmt1,0.663927226666729,3.79510578220047e-05,0.423,0.163,B_cell
B cell,B_cell,IL-4,IL4,Cox5b,0.663629060874542,0.000312934198998092,0.732,0.418,B_cell
B cell,B_cell,IL-4,IL4,Snrpb,0.659887286600378,4.67906056393091e-05,0.69,0.341,B_cell
B cell,B_cell,IL-4,IL4,Ppan,0.659425390268942,7.5837082991412e-05,0.268,0.069,B_cell
B cell,B_cell,IL-4,IL4,Ube2l3,0.657968229917423,1.34303958313405e-05,0.592,0.237,B_cell
B cell,B_cell,IL-4,IL4,Nop2,0.657605191741533,2.48878522183103e-07,0.197,0.027,B_cell
B cell,B_cell,IL-4,IL4,Smc1a,0.65697488403018,2.15833824332491e-06,0.479,0.167,B_cell
B cell,B_cell,IL-4,IL4,Psmb2,0.655086820215388,0.0348813296984663,0.423,0.224,B_cell
B cell,B_cell,IL-4,IL4,Eif3j1,0.653051755046632,6.75368935013002e-06,0.338,0.106,B_cell
B cell,B_cell,IL-4,IL4,Nucks1,0.652496627181759,0.00236110372444214,0.535,0.256,B_cell
B cell,B_cell,IL-4,IL4,Hdlbp,0.651998107005049,0.000627604030458739,0.254,0.071,B_cell
B cell,B_cell,IL-4,IL4,Tubb4b,0.649883139033012,1.84412976342444e-06,0.577,0.216,B_cell
